,loss,mse,s_mape,precision,recall,gan_loss,prop,val_loss,val_mse,val_s_mape,val_precision,val_recall,val_gan_loss,val_prop
74,0.00514875957742333,0.00664629694074392,0.530012130737305,0.659886121749878,0.878655254840851,0.00479961605742574,0.572254836559296,0.00505049014464021,0.00739388354122639,0.555187880992889,0.663688600063324,0.861254215240479,0.0132968900725245,0.697571158409119
75,0.0053946184925735,0.00681304652243853,0.408361911773682,0.748098194599152,0.816027820110321,0.185274451971054,0.584717810153961,0.00534778786823154,0.00748382741585374,0.412750244140625,0.751083731651306,0.792152941226959,0.134290844202042,0.663805365562439
76,0.00524620153009892,0.00686286715790629,0.395057111978531,0.761407971382141,0.801214039325714,0.120747976005077,0.603535234928131,0.00529015809297562,0.00746794044971466,0.436012029647827,0.749626457691193,0.796564698219299,0.123075939714909,0.670508980751038
77,0.00522397225722671,0.0068966681137681,0.391729980707169,0.767471790313721,0.794317126274109,0.103552184998989,0.606911182403564,0.00543423462659121,0.00802310276776552,0.395628571510315,0.775444447994232,0.751386523246765,0.0826675072312355,0.697637617588043
78,0.00519916415214539,0.00695463549345732,0.390074819326401,0.772258818149567,0.788344025611877,0.0845096930861473,0.616347193717957,0.00553182419389486,0.00813705381006002,0.421409040689468,0.764332294464111,0.762456595897675,0.0873209461569786,0.694402456283569
79,0.00516458321362734,0.0070691080763936,0.385078221559525,0.780988454818726,0.777141869068146,0.0492940433323383,0.629301726818085,0.00533370301127434,0.00792391691356897,0.473781675100327,0.756597101688385,0.784580111503601,0.0611526444554329,0.704669892787933
80,0.00511804595589638,0.00707418657839298,0.38754415512085,0.782551288604736,0.775583386421204,0.0309428591281176,0.635087966918945,0.00526474136859179,0.00791708193719387,0.440319955348969,0.76763117313385,0.763328015804291,0.026233609765768,0.713024497032166
81,0.00510438345372677,0.00705758947879076,0.388496547937393,0.782283544540405,0.776022732257843,0.0273493397980928,0.635558545589447,0.00521215749904513,0.00796379800885916,0.426254659891129,0.780341386795044,0.756554782390595,0.0189342945814133,0.72286993265152
82,0.00507688289508224,0.00701664993539453,0.384385079145432,0.784333825111389,0.77547025680542,0.0245740190148354,0.63471907377243,0.00526250898838043,0.007946802303195,0.402393907308579,0.782182455062866,0.754510223865509,0.0295024756342173,0.714981198310852
83,0.00508461613208056,0.00702928937971592,0.39087787270546,0.781467318534851,0.77792227268219,0.0244577750563622,0.636635899543762,0.00517897168174386,0.00770369870588183,0.420966476202011,0.772854924201965,0.767680168151856,0.0328954756259918,0.704629242420197
84,0.00505713606253266,0.00698048016056418,0.38842648267746,0.782310247421265,0.77918940782547,0.0238222498446703,0.635632336139679,0.00537774944677949,0.00811596680432558,0.430749833583832,0.768114745616913,0.751142263412476,0.0322852320969105,0.714069485664368
85,0.00505316024646163,0.00696875853464007,0.390118628740311,0.78218686580658,0.779928147792816,0.024025646969676,0.63406765460968,0.00523616699501872,0.00781263411045074,0.487661898136139,0.754613637924194,0.784343779087067,0.0436554476618767,0.707869648933411
86,0.00504757044836879,0.00696618249639869,0.386890441179276,0.784032762050629,0.777991592884064,0.0223934520035982,0.634088337421417,0.00523423729464412,0.00789383798837662,0.427965104579926,0.772601962089539,0.761878967285156,0.0220852755010128,0.7137810587883
87,0.00503187347203493,0.00693495292216539,0.385229498147964,0.784512758255005,0.778300106525421,0.0239418726414442,0.633397221565247,0.00515370117500424,0.00767373805865645,0.423953533172607,0.773174822330475,0.76349538564682,0.0325259938836098,0.706800282001495
88,0.00503139011561871,0.00693882396444678,0.386265248060226,0.784682929515839,0.778151273727417,0.0229626893997192,0.634257018566132,0.00525733316317201,0.00793188810348511,0.352983027696609,0.798567891120911,0.726278007030487,0.0233261492103338,0.712779879570007
